Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,226,3.4,2.2,5.3,,4/1/2014,3/31/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,199,11.1,8.7,13.8,,7/1/2014,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Death rate for CABG surgery patients,MORT_30_CABG,No Different than the National Rate,67,2.8,1.2,6.1,,7/1/2014,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,189,6.9,5,9.1,,7/1/2014,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Death rate for heart failure patients,MORT_30_HF,Better than the National Rate,385,8.9,7.1,11.2,,7/1/2014,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Death rate for pneumonia patients,MORT_30_PN,Better than the National Rate,813,12.4,10.8,14.2,,7/1/2014,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,158,12.8,10.1,16,,7/1/2014,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,470,1.47,0.12,2.82,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,388,6.42,0.98,11.86,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1230,2.96,0.81,5.11,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,445,3.5,0.24,6.76,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,174,0.77,0,2.05,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,860,1.05,0.04,2.07,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,4069,0.05,0,0.47,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,67,160.17,113.92,206.42,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,5658,0.25,0.05,0.45,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,5191,0.1,0.03,0.18,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,1170,1.99,0.58,3.4,,10/1/2015,6/30/2017
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,0.72,0.44,1.01,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,428,2.8,1.9,4.3,,4/1/2014,3/31/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,170,11.8,9.1,14.9,,7/1/2014,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Death rate for CABG surgery patients,MORT_30_CABG,No Different than the National Rate,43,3.1,1.3,6.9,,7/1/2014,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,437,9.2,7.2,11.5,,7/1/2014,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,393,13.1,10.7,15.9,,7/1/2014,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Death rate for pneumonia patients,MORT_30_PN,Worse than the National Rate,637,19.2,16.4,21.9,,7/1/2014,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,175,15.3,12.1,19.2,,7/1/2014,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,1039,1.6,0.34,2.86,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,891,8.02,3.26,12.79,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1966,2.51,0.41,4.61,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,974,4.8,1.64,7.95,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,453,0.68,0,1.89,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1366,1.01,0.02,2.01,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,6329,0.07,0,0.53,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,95,176.33,132.7,219.96,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,8182,0.22,0.02,0.42,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,7167,0.1,0.03,0.17,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,1886,2.08,0.7,3.45,,10/1/2015,6/30/2017
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,8166987000,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,0.82,0.54,1.09,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,103,2.5,1.4,4.2,,4/1/2014,3/31/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Death rate for heart attack patients,MORT_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/2014,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Death rate for CABG surgery patients,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,32,9,6.1,13.2,,7/1/2014,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Death rate for heart failure patients,MORT_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/2014,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Death rate for pneumonia patients,MORT_30_PN,No Different than the National Rate,40,14.9,10.9,20,,7/1/2014,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Death rate for stroke patients,MORT_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/2014,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,132,1.31,0,2.77,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,131,7.12,0,15.12,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,171,3.57,0.7,6.44,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,130,5.09,1.16,9.02,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,58,1.27,0.16,2.39,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,769,0.28,0,1.25,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1185,0.28,0.05,0.51,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,898,0.14,0.06,0.21,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,169,2.57,0.96,4.17,,10/1/2015,6/30/2017
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,0.93,0.5,1.35,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,139,2.8,1.7,4.5,,4/1/2014,3/31/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,319,11.6,9.2,14.5,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Death rate for CABG surgery patients,MORT_30_CABG,No Different than the National Rate,267,2.2,1.3,3.9,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,235,9.4,7.1,12.3,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,613,9.8,8,12,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Death rate for pneumonia patients,MORT_30_PN,No Different than the National Rate,515,14.2,11.8,16.9,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,831,13.6,11.7,15.7,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,2062,1.22,0.35,2.09,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,1269,7.72,4.09,11.34,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Worse than the National Rate,4207,5.72,4.2,7.24,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,2069,5.79,3.63,7.94,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,1017,0.55,0,1.62,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2671,1.2,0.34,2.06,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,9511,0.2,0,0.49,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,216,159.13,127.08,191.19,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,11470,0.41,0.23,0.58,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,9865,0.1,0.02,0.17,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,3727,3.38,2.39,4.38,,10/1/2015,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,1.08,0.88,1.27,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,223,2.8,1.7,4.5,,4/1/2014,3/31/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,63,13.3,9.9,17.1,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Death rate for CABG surgery patients,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,123,8.1,5.7,11.5,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Death rate for heart failure patients,MORT_30_HF,No Different than the National Rate,114,13.2,9.8,17.7,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Death rate for pneumonia patients,MORT_30_PN,No Different than the National Rate,203,16.4,12.8,20.5,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,74,13.3,10.3,17.2,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,372,1.24,0,2.67,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,No Different than the National Rate,334,8.99,1.88,16.1,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,562,4.49,1.83,7.14,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,359,4.57,0.85,8.3,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,75,0.82,0,2.15,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,328,1.22,0.13,2.31,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1785,0.18,0,0.94,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2549,0.26,0.04,0.48,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,2307,0.11,0.03,0.18,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,No Different than the National Rate,543,2.41,0.86,3.96,,10/1/2015,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Serious complications,PSI_90_SAFETY,No Different than the National Value,Not Available,0.96,0.58,1.33,,10/1/2015,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,197,2.9,1.9,4.7,,4/1/2014,3/31/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Death rate for heart attack patients,MORT_30_AMI,No Different than the National Rate,98,12.4,9.6,15.8,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Death rate for CABG surgery patients,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Death rate for COPD patients,MORT_30_COPD,No Different than the National Rate,109,8.4,5.9,11.7,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Death rate for heart failure patients,MORT_30_HF,Better than the National Rate,128,8.3,5.9,11.5,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Death rate for pneumonia patients,MORT_30_PN,Better than the National Rate,562,12.7,10.6,15.1,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Death rate for stroke patients,MORT_30_STK,No Different than the National Rate,85,12.9,9.7,16.6,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,No Different than the National Rate,284,1.23,0,2.65,,10/1/2015,6/30/2017
