Provider ID,Hospital Name,Address,City,State,Zip Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,8164047000,Rate of readmission for stroke patients,READM_30_STK,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Hospital return days for heart attack patients,EDAC_30_AMI,Fewer days than average per 100 discharges,421,-13.3,-23.8,-0.4,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,811,0.5,-13.7,16.3,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Hospital return days for pneumonia patients,EDAC_30_PN,Average days per 100 discharges,591,10.5,-3.4,25.8,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,No Different than the National Rate,259,18.5,13,26.4,,1/1/2016,12/31/2016
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,421,15.9,13.4,18.6,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Rate of readmission for CABG,READM_30_CABG,No Different than the National Rate,266,12,9.4,15,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,282,20.1,17.4,23.2,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,811,20.3,18.1,22.8,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,145,4.2,3,5.9,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,No Different than the National Rate,5142,15.9,15.2,16.7,,7/1/2016,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,591,18.2,15.9,20.8,,7/1/2014,6/30/2017
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,8169322000,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,884,11.1,9.5,12.9,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Hospital return days for heart attack patients,EDAC_30_AMI,Average days per 100 discharges,60,-0.1,-20.8,25.6,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,126,17.8,-8.2,46,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Hospital return days for pneumonia patients,EDAC_30_PN,More days than average per 100 discharges,214,27.5,5.6,51.5,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,No Different than the National Rate,170,16.1,11.1,23.4,,1/1/2016,12/31/2016
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,60,16.8,13.4,21,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,148,20.3,17,23.7,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,126,23.4,19.4,28,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,249,5.1,3.8,7,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,No Different than the National Rate,1149,15.6,14.4,16.8,,7/1/2016,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,214,18.5,15.2,22.2,,7/1/2014,6/30/2017
260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063,JACKSON,8162825000,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,66,12.6,9.7,16.1,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Hospital return days for heart attack patients,EDAC_30_AMI,Average days per 100 discharges,91,11.9,-10.4,39.7,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,158,-10.9,-34.6,15.8,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Hospital return days for pneumonia patients,EDAC_30_PN,Average days per 100 discharges,615,9.3,-5.6,24.8,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,1/1/2016,12/31/2016
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,91,17,13.6,20.8,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,126,20.8,17.6,24.7,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,158,21.5,17.8,25.9,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,213,4.8,3.4,6.6,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,Worse than the National Rate,1483,16.6,15.4,17.7,,7/1/2016,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Worse than the National Rate,615,19.5,17.1,22.1,,7/1/2014,6/30/2017
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,8162285900,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,84,13,10.1,16.5,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Hospital return days for heart attack patients,EDAC_30_AMI,Average days per 100 discharges,280,12.1,-3.6,30.5,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,764,-7.7,-20.6,6.1,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Hospital return days for pneumonia patients,EDAC_30_PN,Average days per 100 discharges,763,7.6,-4.7,21.8,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,No Different than the National Rate,135,17.9,12.4,26.2,,1/1/2016,12/31/2016
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,280,16.2,13.5,19.4,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Rate of readmission for CABG,READM_30_CABG,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,367,20.3,17.7,23.3,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,764,20.8,18.5,23.5,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,278,3.7,2.6,5,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,No Different than the National Rate,3564,15.5,14.8,16.4,,7/1/2016,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,763,16.9,14.7,19.2,,7/1/2014,6/30/2017
260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,8163475000,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,218,11.5,9.2,14.3,,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Hospital return days for heart attack patients,EDAC_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Hospital return days for heart failure patients,EDAC_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Hospital return days for pneumonia patients,EDAC_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/2016,12/31/2016
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Rate of readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2016,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,8162343000,Rate of readmission for stroke patients,READM_30_STK,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Hospital return days for heart attack patients,EDAC_30_AMI,Average days per 100 discharges,282,3.6,-11.4,20.8,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,524,-7.3,-24.1,9.3,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Hospital return days for pneumonia patients,EDAC_30_PN,Average days per 100 discharges,521,15.2,-0.6,30.3,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,No Different than the National Rate,562,17.7,12.8,24.4,,1/1/2016,12/31/2016
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,282,17.4,14.5,20.7,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Rate of readmission for CABG,READM_30_CABG,No Different than the National Rate,66,13.3,9.8,17.5,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,398,19.5,16.9,22.4,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,523,22.4,19.5,25.5,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,567,4.8,3.7,6.2,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,No Different than the National Rate,3242,15.6,14.7,16.5,,7/1/2016,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,521,19,16.4,22,,7/1/2014,6/30/2017
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,9137914200,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,212,12.3,9.8,15.3,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Hospital return days for heart attack patients,EDAC_30_AMI,Average days per 100 discharges,183,11.6,-5.4,32.2,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,755,0.6,-13.9,15.6,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Hospital return days for pneumonia patients,EDAC_30_PN,More days than average per 100 discharges,892,12.8,0.1,26.4,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,No Different than the National Rate,609,16.2,11.8,22.7,,1/1/2016,12/31/2016
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,183,17.1,14,20.7,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Rate of readmission for CABG,READM_30_CABG,No Different than the National Rate,65,13.1,9.6,17.7,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,373,20,17.4,23,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,755,20.3,17.9,22.9,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,712,4.2,3.3,5.4,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,No Different than the National Rate,4298,15.2,14.4,16,,7/1/2016,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,892,16.8,14.8,19.1,,7/1/2014,6/30/2017
170104,SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,9136762151,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,302,11.2,9,13.9,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Hospital return days for heart attack patients,EDAC_30_AMI,Average days per 100 discharges,89,21.1,-3.7,51.7,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,252,-2.3,-23.1,21.2,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Hospital return days for pneumonia patients,EDAC_30_PN,Average days per 100 discharges,332,-2.7,-19.2,17.6,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",OP-32,No Different than the National Rate,35,15.9,10.5,23.1,,1/1/2016,12/31/2016
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No Different than the National Rate,89,16.8,13.3,20.6,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Rate of readmission for CABG,READM_30_CABG,No Different than the National Rate,29,12,8.5,16.4,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No Different than the National Rate,201,20.5,17.5,23.9,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No Different than the National Rate,252,22.6,19,26.3,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Rate of readmission after hip/knee replacement,READM_30_HIP_KNEE,No Different than the National Rate,236,4.7,3.3,6.5,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,READM_30_HOSP_WIDE,Worse than the National Rate,2116,17.5,15.7,18.5,,7/1/2016,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No Different than the National Rate,332,17.7,14.9,20.8,,7/1/2014,6/30/2017
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,9135415000,Rate of readmission for stroke patients,READM_30_STK,No Different than the National Rate,133,11.8,9.2,14.9,,7/1/2014,6/30/2017
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,9134986773,Hospital return days for heart attack patients,EDAC_30_AMI,More days than average per 100 discharges,59,40.7,9.5,81.4,,7/1/2014,6/30/2017
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,9134986773,Hospital return days for heart failure patients,EDAC_30_HF,Average days per 100 discharges,233,7.8,-11.7,30.6,,7/1/2014,6/30/2017
